aootype,word,aookey,aooname,subsidiary_count,charity_count,income,expend
B,provision,131.0,SUFFOLK,360,277,41075576.416438356,34957033.528767124
B,public,131.0,SUFFOLK,410,276,29226.909589041097,26495.575342465752
B,purchase,131.0,SUFFOLK,17,12,,
B,purpose,131.0,SUFFOLK,87,62,136582.54794520547,460974.5616438356
B,purposes,131.0,SUFFOLK,217,164,151503.0,477057.0
B,recreation,131.0,SUFFOLK,145,133,26162.75616438356,35393.43561643836
B,relief,131.0,SUFFOLK,191,168,147504.0,474392.0
B,relieve,131.0,SUFFOLK,118,103,17239.73698630137,17875.087671232875
B,relieving,131.0,SUFFOLK,50,41,6422482.816438356,6071817.1835616445
B,safeguard,131.0,SUFFOLK,3,3,,
B,see,131.0,SUFFOLK,42,33,449703.0,682113.0
B,support,131.0,SUFFOLK,176,141,9450.0,9915.0
B,towards,131.0,SUFFOLK,45,41,40075290.186301365,32966647.156164385
B,trustees,131.0,SUFFOLK,151,105,155106.7808219178,477723.12328767125
B,unit,131.0,SUFFOLK,6,5,1083544.0,2417514.0
B,work,131.0,SUFFOLK,55,50,15111302.556164384,14188516.134246575
B,works,131.0,SUFFOLK,14,10,,
B,advance,132.0,SURREY,453,340,32323686.865753427,29619623.12328767
B,advancement,132.0,SURREY,229,191,29349031.975342467,27126114.389041096
B,apply,132.0,SURREY,34,33,,
B,assist,132.0,SURREY,128,113,28153060.397260275,26330168.534246575
B,ato,132.0,SURREY,8,8,,
B,benefit,132.0,SURREY,499,373,70675357.31780823,67484382.97260274
B,charitable,132.0,SURREY,459,333,60844381.35890411,56310401.82739726
B,charitys,132.0,SURREY,23,23,,
B,distribution,132.0,SURREY,10,10,,
B,educate,132.0,SURREY,63,62,,
B,education,132.0,SURREY,823,586,39650997.624657534,38015287.5260274
B,enable,132.0,SURREY,127,121,,
B,enhance,132.0,SURREY,64,63,,
B,establish,132.0,SURREY,26,24,772454.8136986302,778272.2136986301
B,general,132.0,SURREY,117,70,2385224.2547945203,1935075.3561643835
B,help,132.0,SURREY,47,45,331558.0,323376.0
B,improve,132.0,SURREY,116,113,20476.0,19625.0
B,income,132.0,SURREY,82,68,7917022.457534246,8213615.139726028
B,instruction,132.0,SURREY,40,35,,
B,main,132.0,SURREY,12,8,4459654.150684931,4247983.095890411
B,maintenance,132.0,SURREY,76,63,47676538.690410964,45742740.131506845
B,object,132.0,SURREY,118,111,21592.0,21508.0
B,objects,132.0,SURREY,219,174,471959.0054794521,416985.50410958903
B,pay,132.0,SURREY,19,18,55582.30136986302,36911.594520547944
B,payment,132.0,SURREY,20,16,60040.05479452055,59700.98630136986
B,per,132.0,SURREY,10,10,,
B,poor,132.0,SURREY,197,119,14611932.279452054,13803674.693150682
B,preservation,132.0,SURREY,37,37,,
B,preserve,132.0,SURREY,46,46,,
B,prevention,132.0,SURREY,31,28,1027000.0,642000.0
B,promote,132.0,SURREY,263,237,176806.0,190769.0
B,promoting,132.0,SURREY,122,94,11433021.030136986,11606732.109589042
B,promotion,132.0,SURREY,70,67,,
B,provide,132.0,SURREY,303,250,9039657.665753424,7951180.471232877
B,providing,132.0,SURREY,213,186,3496192.076712329,3361549.97260274
B,provision,132.0,SURREY,471,360,53445298.2630137,49944812.71506849
B,public,132.0,SURREY,564,330,1592930.6684931507,1719069.6767123288
B,purchase,132.0,SURREY,15,11,,
B,purpose,132.0,SURREY,151,82,49290767.00821918,46014545.747945204
B,purposes,132.0,SURREY,336,248,90887941.17260274,86923141.21643835
B,recreation,132.0,SURREY,154,146,440546.0410958904,152286.7178082192
B,relief,132.0,SURREY,360,296,6875684.750684932,5817339.816438356
B,relieve,132.0,SURREY,196,179,1147448.6684931507,1293409.6767123288
B,relieving,132.0,SURREY,28,28,2938.9260273972604,3233.117808219178
B,safeguard,132.0,SURREY,12,12,,
B,see,132.0,SURREY,57,57,6269742.860273973,5114102.005479452
B,support,132.0,SURREY,202,168,4530045.468493151,3758811.589041096
B,towards,132.0,SURREY,67,63,3518762.076712329,3407250.97260274
B,townswomens,132.0,SURREY,7,7,,
B,trustees,132.0,SURREY,189,153,498877.0575342466,194341.89589041096
B,unit,132.0,SURREY,12,10,1027000.0,642000.0
B,work,132.0,SURREY,97,82,5970810.673972603,5200024.219178082
B,works,132.0,SURREY,21,19,,
B,advance,133.0,WARWICKSHIRE,301,256,139529.8794520548,70226.38082191782
B,advancement,133.0,WARWICKSHIRE,80,69,32248115.27671233,29778515.89041096
B,apply,133.0,WARWICKSHIRE,24,21,40222.0,43030.0
B,assist,133.0,WARWICKSHIRE,63,60,32248115.27671233,29778515.89041096
B,benefit,133.0,WARWICKSHIRE,294,209,45793460.89041096,43130624.28219178
B,charitable,133.0,WARWICKSHIRE,207,160,6796110.2739726035,6153493.74520548
B,charitys,133.0,WARWICKSHIRE,10,10,115323.97260273973,44902.219178082196
B,distribution,133.0,WARWICKSHIRE,7,7,,
B,educate,133.0,WARWICKSHIRE,29,28,19834.0,20295.0
B,education,133.0,WARWICKSHIRE,501,390,32261836.18356164,29788574.052054796
B,enable,133.0,WARWICKSHIRE,110,110,,
B,enhance,133.0,WARWICKSHIRE,53,53,,
B,establish,133.0,WARWICKSHIRE,12,12,1357492.6246575343,1656849.216438356
B,general,133.0,WARWICKSHIRE,61,44,1700725.6767123288,1866986.9150684932
B,help,133.0,WARWICKSHIRE,26,23,,
B,improve,133.0,WARWICKSHIRE,112,111,,
B,income,133.0,WARWICKSHIRE,63,54,14292092.594520548,14003838.84109589
B,instruction,133.0,WARWICKSHIRE,15,13,,
B,main,133.0,WARWICKSHIRE,78,78,,
B,maintenance,133.0,WARWICKSHIRE,37,33,34391332.31780822,32028322.10410959
B,object,133.0,WARWICKSHIRE,72,61,32248115.27671233,29778515.89041096
B,objects,133.0,WARWICKSHIRE,88,72,10599922.630136987,9878882.005479453
B,payment,133.0,WARWICKSHIRE,8,7,32248651.802739725,29779052.416438356
B,poor,133.0,WARWICKSHIRE,132,83,7394665.983561644,6725179.232876712
B,preservation,133.0,WARWICKSHIRE,25,24,,
B,preserve,133.0,WARWICKSHIRE,18,18,,
B,prevention,133.0,WARWICKSHIRE,10,10,,
B,promote,133.0,WARWICKSHIRE,147,129,,
B,promoting,133.0,WARWICKSHIRE,64,52,7863.0,2837.0
B,promotion,133.0,WARWICKSHIRE,45,37,18348.0,18103.0
B,provide,133.0,WARWICKSHIRE,166,142,325164.6904109589,209016.77808219177
B,providing,133.0,WARWICKSHIRE,121,100,139529.8794520548,70226.38082191782
B,provision,133.0,WARWICKSHIRE,220,168,32864659.34520548,30258166.652054794
B,public,133.0,WARWICKSHIRE,358,241,32267949.27671233,29798810.89041096
B,purchase,133.0,WARWICKSHIRE,10,8,10430345.205479452,9779134.246575342
B,purpose,133.0,WARWICKSHIRE,137,130,40222.0,43030.0
B,purposes,133.0,WARWICKSHIRE,131,104,1535010.4383561644,1663288.7397260272
B,recreation,133.0,WARWICKSHIRE,93,87,,
B,relief,133.0,WARWICKSHIRE,133,120,6964988.416438357,6217390.257534247
B,relieve,133.0,WARWICKSHIRE,78,73,9460.317808219179,8148.356164383562
B,relieving,133.0,WARWICKSHIRE,17,15,,
B,safeguard,133.0,WARWICKSHIRE,3,3,,
B,see,133.0,WARWICKSHIRE,63,52,7325680.263013699,6691250.399999999
B,support,133.0,WARWICKSHIRE,119,88,5857.906849315069,7221.161643835617
B,towards,133.0,WARWICKSHIRE,38,32,1480756.98630137,1608443.2
B,trustees,133.0,WARWICKSHIRE,104,87,40758.52602739726,43566.52602739726
B,unit,133.0,WARWICKSHIRE,4,4,,
B,work,133.0,WARWICKSHIRE,47,45,6489709.128767123,5560211.693150685
B,works,133.0,WARWICKSHIRE,11,8,18348.0,18103.0
B,advance,134.0,WEST SUSSEX,280,233,314967.0,192707.0
B,advancement,134.0,WEST SUSSEX,121,110,27703.890410958906,25075.112328767125
B,apply,134.0,WEST SUSSEX,22,21,,
B,assist,134.0,WEST SUSSEX,78,72,12602571.287671234,12081497.898630137
B,ato,134.0,WEST SUSSEX,3,3,,
B,benefit,134.0,WEST SUSSEX,333,245,30706269.6,38853970.443835616
B,charitable,134.0,WEST SUSSEX,280,213,35940502.539726034,44871325.67397261
B,charitys,134.0,WEST SUSSEX,12,12,,
B,distribution,134.0,WEST SUSSEX,4,4,,
B,educate,134.0,WEST SUSSEX,38,37,,
B,education,134.0,WEST SUSSEX,513,391,29053141.356164385,37230187.96164384
B,enable,134.0,WEST SUSSEX,85,79,,
B,enhance,134.0,WEST SUSSEX,34,34,,
B,establish,134.0,WEST SUSSEX,19,19,6644099.978082192,6557981.567123287
B,general,134.0,WEST SUSSEX,54,46,22958019.51780822,31536760.547945205
B,help,134.0,WEST SUSSEX,53,50,,
B,improve,134.0,WEST SUSSEX,73,72,120250.0,399.0
B,income,134.0,WEST SUSSEX,59,51,23001616.180821918,31559630.05479452
B,instruction,134.0,WEST SUSSEX,17,17,,
B,maintenance,134.0,WEST SUSSEX,56,46,30266088.9369863,39465664.884931505
B,object,134.0,WEST SUSSEX,82,73,6100560.890410959,5682780.112328767
B,objects,134.0,WEST SUSSEX,153,122,3782.0,800.0
B,pay,134.0,WEST SUSSEX,10,10,,
B,payment,134.0,WEST SUSSEX,10,10,6682962.21369863,6594927.06849315
B,per,134.0,WEST SUSSEX,6,6,9926.728767123288,9279.506849315068
B,poor,134.0,WEST SUSSEX,95,66,5277413.860273973,4485704.005479452
B,preservation,134.0,WEST SUSSEX,45,44,,
B,preserve,134.0,WEST SUSSEX,38,38,120250.0,399.0
B,prevention,134.0,WEST SUSSEX,19,16,10948.246575342466,5535.123287671233
B,promote,134.0,WEST SUSSEX,230,205,7630925.654794521,7341492.890410959
B,promoting,134.0,WEST SUSSEX,91,63,,
B,promotion,134.0,WEST SUSSEX,58,55,,
B,provide,134.0,WEST SUSSEX,181,144,6694071.430136986,6379950.490410959
B,providing,134.0,WEST SUSSEX,166,135,205665.24657534246,197843.12328767125
B,provision,134.0,WEST SUSSEX,343,233,49146303.02465753,57759015.4739726
B,public,134.0,WEST SUSSEX,365,241,7149620.668493151,6760005.676712329
B,purchase,134.0,WEST SUSSEX,12,9,22930010.465753425,31501706.84931507
B,purpose,134.0,WEST SUSSEX,69,51,20303786.720547948,20788288.2109589
B,purposes,134.0,WEST SUSSEX,173,137,49731472.868493155,57739863.898630135
B,recreation,134.0,WEST SUSSEX,89,82,5905843.890410959,5490472.112328767
B,relief,134.0,WEST SUSSEX,193,177,6168102.342465754,7030875.630136986
B,relieve,134.0,WEST SUSSEX,130,116,1158396.9150684932,1298944.8
B,relieving,134.0,WEST SUSSEX,20,20,6412302.783561644,6067152.997260274
B,safeguard,134.0,WEST SUSSEX,6,6,,
B,see,134.0,WEST SUSSEX,36,35,28172753.326027397,35973808.854794525
B,support,134.0,WEST SUSSEX,142,119,847214.8849315068,850872.8246575342
B,towards,134.0,WEST SUSSEX,31,31,22570.0,45701.0
B,trustees,134.0,WEST SUSSEX,161,115,28975044.315068495,37050108.56164384
B,unit,134.0,WEST SUSSEX,4,4,,
B,work,134.0,WEST SUSSEX,49,43,5509016.339726028,4705687.287671233
B,works,134.0,WEST SUSSEX,10,10,,
B,advance,135.0,WILTSHIRE,317,269,72806.55890410958,55851.95068493151
B,advancement,135.0,WILTSHIRE,100,91,5883104.0,2260653.0
B,apply,135.0,WILTSHIRE,12,10,,
B,assist,135.0,WILTSHIRE,63,59,,
B,benefit,135.0,WILTSHIRE,346,251,3811720.6520547946,390810.2520547945
B,charitable,135.0,WILTSHIRE,213,178,7226984.419178082,3024779.887671233
B,charitys,135.0,WILTSHIRE,14,14,,
B,distribution,135.0,WILTSHIRE,14,11,754.9260273972603,233.35890410958905
B,educate,135.0,WILTSHIRE,23,23,19415.31506849315,16571.945205479453
B,education,135.0,WILTSHIRE,586,443,6716715.312328767,3317016.6602739724
B,enable,135.0,WILTSHIRE,100,97,,
B,enhance,135.0,WILTSHIRE,69,69,1017000.0,434000.0
B,establish,135.0,WILTSHIRE,14,14,,
B,general,135.0,WILTSHIRE,68,57,18741105.63013699,16565828.052054795
B,help,135.0,WILTSHIRE,36,34,3574579.0,67670.0
B,improve,135.0,WILTSHIRE,95,93,3511093.0,22945.0
B,income,135.0,WILTSHIRE,66,52,247066.25753424657,329217.55616438354
B,instruction,135.0,WILTSHIRE,9,8,,
B,main,135.0,WILTSHIRE,57,57,,
B,maintenance,135.0,WILTSHIRE,50,43,23133896.860273972,17675650.58630137
B,object,135.0,WILTSHIRE,87,81,49135.0,26421.0
B,objects,135.0,WILTSHIRE,110,90,40452.0,30552.0
B,pay,135.0,WILTSHIRE,8,6,127.64931506849315,0.0
B,payment,135.0,WILTSHIRE,10,8,58519.23287671233,58514.24657534246
B,per,135.0,WILTSHIRE,6,6,,
B,poor,135.0,WILTSHIRE,197,119,115171.37534246575,86747.73972602739
B,preservation,135.0,WILTSHIRE,25,25,,
B,preserve,135.0,WILTSHIRE,21,21,,
B,prevention,135.0,WILTSHIRE,17,14,2415491.315068493,2287398.9452054794
B,promote,135.0,WILTSHIRE,180,160,8060831.315068494,3773416.9452054794
B,promoting,135.0,WILTSHIRE,92,65,0.0,129.64383561643837
B,promotion,135.0,WILTSHIRE,40,39,4311618.7534246575,1035933.0657534247
B,provide,135.0,WILTSHIRE,183,165,3888317.5260273973,544309.1232876712
B,providing,135.0,WILTSHIRE,135,110,5341252.967123288,1392143.5589041095
B,provision,135.0,WILTSHIRE,305,241,28179612.88219178,23042155.824657533
B,public,135.0,WILTSHIRE,353,250,4440556.068493151,1132795.010958904
B,purchase,135.0,WILTSHIRE,16,14,,
B,purpose,135.0,WILTSHIRE,69,60,7876562.0,6420698.0
B,purposes,135.0,WILTSHIRE,190,167,25899240.556164384,19547236.035616435
B,recreation,135.0,WILTSHIRE,79,71,,
B,relief,135.0,WILTSHIRE,165,146,5934511.457534246,2314590.520547945
B,relieve,135.0,WILTSHIRE,82,74,6200.0,5907.0
B,relieving,135.0,WILTSHIRE,11,11,3511093.0,22945.0
B,safeguard,135.0,WILTSHIRE,4,4,,
B,see,135.0,WILTSHIRE,36,31,155312.0,294181.0
B,support,135.0,WILTSHIRE,142,126,1032345.8410958905,442996.28493150685
B,towards,135.0,WILTSHIRE,30,30,54300.47671232876,49997.11780821918
B,townswomens,135.0,WILTSHIRE,4,4,,
B,trustees,135.0,WILTSHIRE,129,96,8042598.575342466,3758078.35890411
B,unit,135.0,WILTSHIRE,7,6,,
B,work,135.0,WILTSHIRE,43,38,3574579.0,67670.0
B,works,135.0,WILTSHIRE,9,9,,
B,advance,136.0,NORTH SOMERSET,91,76,23579.22191780822,14780.394520547947
B,advancement,136.0,NORTH SOMERSET,52,39,4451849.378082192,4832090.276712329
B,apply,136.0,NORTH SOMERSET,9,6,1673707.0,1744511.0
B,assist,136.0,NORTH SOMERSET,21,20,10157.517808219178,11810.52602739726
B,ato,136.0,NORTH SOMERSET,4,4,,
B,benefit,136.0,NORTH SOMERSET,150,88,29070212.64109589,29596481.493150685
B,charitable,136.0,NORTH SOMERSET,83,63,2590868.087671233,2834353.5780821918
B,charitys,136.0,NORTH SOMERSET,5,5,,
B,distribution,136.0,NORTH SOMERSET,4,3,1673707.0,1744511.0
B,educate,136.0,NORTH SOMERSET,13,13,,
B,education,136.0,NORTH SOMERSET,165,133,4238308.030136987,4295429.619178082
B,enable,136.0,NORTH SOMERSET,29,28,198274.2904109589,298225.69863013696
B,enhance,136.0,NORTH SOMERSET,16,16,,
B,establish,136.0,NORTH SOMERSET,3,3,,
B,general,136.0,NORTH SOMERSET,52,16,599777.1424657535,563573.7561643836
B,help,136.0,NORTH SOMERSET,26,20,5445041.095890411,5416120.547945205
B,improve,136.0,NORTH SOMERSET,27,27,,
B,income,136.0,NORTH SOMERSET,36,20,2273484.1424657535,2308084.7561643836
B,maintenance,136.0,NORTH SOMERSET,14,11,435394.8602739726,849666.7506849314
B,object,136.0,NORTH SOMERSET,35,30,1673707.0,1744511.0
B,objects,136.0,NORTH SOMERSET,38,32,1724463.0,1773098.0
B,payment,136.0,NORTH SOMERSET,137,8,2371337.432876712,2526217.4547945205
B,poor,136.0,NORTH SOMERSET,94,33,1873652.698630137,2045201.9260273972
B,preservation,136.0,NORTH SOMERSET,6,4,50756.0,28587.0
B,preserve,136.0,NORTH SOMERSET,8,8,,
B,prevention,136.0,NORTH SOMERSET,11,10,2332590.0,2226102.0
B,promote,136.0,NORTH SOMERSET,85,72,28133790.230136987,28260868.75890411
B,promoting,136.0,NORTH SOMERSET,23,20,1683864.5178082192,1756321.5260273973
B,promotion,136.0,NORTH SOMERSET,11,11,,
B,provide,136.0,NORTH SOMERSET,69,60,30397116.854794525,30557142.989041097
B,providing,136.0,NORTH SOMERSET,56,39,1889441.3232876712,2051986.2876712328
B,provision,136.0,NORTH SOMERSET,95,71,36467744.98356165,36435517.1260274
B,public,136.0,NORTH SOMERSET,120,78,28133790.230136987,28260868.75890411
B,purchase,136.0,NORTH SOMERSET,4,4,28072876.71232877,28220471.232876714
B,purpose,136.0,NORTH SOMERSET,27,22,2541864.2904109587,2569327.698630137
B,purposes,136.0,NORTH SOMERSET,58,46,32200752.230136987,32327987.75890411
B,recreation,136.0,NORTH SOMERSET,28,27,,
B,relief,136.0,NORTH SOMERSET,95,48,4961874.290410959,5101552.698630137
B,relieve,136.0,NORTH SOMERSET,29,26,10157.517808219178,11810.52602739726
B,relieving,136.0,NORTH SOMERSET,5,5,50756.0,28587.0
B,see,136.0,NORTH SOMERSET,23,22,1673707.0,1744511.0
B,support,136.0,NORTH SOMERSET,51,41,1724463.0,1773098.0
B,towards,136.0,NORTH SOMERSET,12,12,100421.0,80093.0
B,trustees,136.0,NORTH SOMERSET,48,32,2422093.432876712,2554804.4547945205
B,work,136.0,NORTH SOMERSET,22,15,237120.5698630137,551441.0520547945
B,advance,137.0,BATH AND NORTH EAST SOMERSET,119,101,49277.18904109589,34951.80547945206
B,advancement,137.0,BATH AND NORTH EAST SOMERSET,65,59,7971854.715068493,7480022.071232877
B,apply,137.0,BATH AND NORTH EAST SOMERSET,6,6,5369573.424657534,4893116.372602739
B,assist,137.0,BATH AND NORTH EAST SOMERSET,27,26,,
B,ato,137.0,BATH AND NORTH EAST SOMERSET,3,3,,
B,benefit,137.0,BATH AND NORTH EAST SOMERSET,193,110,21240301.893150687,20055734.30410959
B,charitable,137.0,BATH AND NORTH EAST SOMERSET,91,71,7750737.424657534,7188626.372602739
B,charitys,137.0,BATH AND NORTH EAST SOMERSET,7,7,,
B,educate,137.0,BATH AND NORTH EAST SOMERSET,17,17,19415.31506849315,16571.945205479453
B,education,137.0,BATH AND NORTH EAST SOMERSET,239,184,7717327.331506849,7131792.654794521
B,enable,137.0,BATH AND NORTH EAST SOMERSET,47,46,198274.2904109589,298225.69863013696
B,enhance,137.0,BATH AND NORTH EAST SOMERSET,21,20,,
B,establish,137.0,BATH AND NORTH EAST SOMERSET,4,4,,
B,general,137.0,BATH AND NORTH EAST SOMERSET,66,21,15592110.093150685,14792438.728767123
B,help,137.0,BATH AND NORTH EAST SOMERSET,16,14,,
B,improve,137.0,BATH AND NORTH EAST SOMERSET,34,34,,
B,income,137.0,BATH AND NORTH EAST SOMERSET,28,19,6067622.706849314,5660422.389041096
B,instruction,137.0,BATH AND NORTH EAST SOMERSET,3,3,5369573.424657534,4893116.372602739
B,maintenance,137.0,BATH AND NORTH EAST SOMERSET,10,8,198274.2904109589,298225.69863013696
B,object,137.0,BATH AND NORTH EAST SOMERSET,39,33,5148651.671232876,4596546.356164384
B,objects,137.0,BATH AND NORTH EAST SOMERSET,53,44,88330.0,52995.0
B,payment,137.0,BATH AND NORTH EAST SOMERSET,141,8,5840796.854794521,5357479.6493150685
B,per,137.0,BATH AND NORTH EAST SOMERSET,3,3,,
B,poor,137.0,BATH AND NORTH EAST SOMERSET,97,31,5362825.616438357,4893110.860273973
B,preservation,137.0,BATH AND NORTH EAST SOMERSET,11,10,50756.0,28587.0
B,preserve,137.0,BATH AND NORTH EAST SOMERSET,11,11,25810.0,300.0
B,prevention,137.0,BATH AND NORTH EAST SOMERSET,16,14,2352005.315068493,2242673.9452054794
B,promote,137.0,BATH AND NORTH EAST SOMERSET,109,93,107745.31506849315,69566.94520547945
B,promoting,137.0,BATH AND NORTH EAST SOMERSET,30,20,5137185.852054794,4572513.150684931
B,promotion,137.0,BATH AND NORTH EAST SOMERSET,17,17,5136887.671232876,4572438.356164384
B,provide,137.0,BATH AND NORTH EAST SOMERSET,83,67,15609106.597260274,14828186.989041096
B,providing,137.0,BATH AND NORTH EAST SOMERSET,67,51,217689.60547945206,314797.6438356164
B,provision,137.0,BATH AND NORTH EAST SOMERSET,119,94,17884760.597260274,17006606.989041097
B,public,137.0,BATH AND NORTH EAST SOMERSET,166,109,101565.31506849315,50471.94520547945
B,purchase,137.0,BATH AND NORTH EAST SOMERSET,5,5,,
B,purpose,137.0,BATH AND NORTH EAST SOMERSET,26,23,17589094.745205477,16861338.93150685
B,purposes,137.0,BATH AND NORTH EAST SOMERSET,70,58,12887625.09589041,11761064.728767123
B,recreation,137.0,BATH AND NORTH EAST SOMERSET,46,42,11764.0,24108.0
B,relief,137.0,BATH AND NORTH EAST SOMERSET,71,56,2597714.076712329,2567557.4712328766
B,relieve,137.0,BATH AND NORTH EAST SOMERSET,39,36,16093.786301369862,14642.772602739726
B,relieving,137.0,BATH AND NORTH EAST SOMERSET,8,6,50756.0,28587.0
B,see,137.0,BATH AND NORTH EAST SOMERSET,25,25,5136887.671232876,4572438.356164384
B,support,137.0,BATH AND NORTH EAST SOMERSET,63,48,5446139.424657534,4922003.372602739
B,towards,137.0,BATH AND NORTH EAST SOMERSET,23,15,5395267.490410959,4913023.1561643835
B,trustees,137.0,BATH AND NORTH EAST SOMERSET,52,42,857377.4328767123,897279.4547945205
B,work,137.0,BATH AND NORTH EAST SOMERSET,17,16,,
B,advance,138.0,SOUTH GLOUCESTERSHIRE,107,88,109766.18904109589,88293.80547945206
B,advancement,138.0,SOUTH GLOUCESTERSHIRE,54,41,4441691.860273972,4820279.750684932
B,apply,138.0,SOUTH GLOUCESTERSHIRE,7,6,1673707.0,1744511.0
B,assist,138.0,SOUTH GLOUCESTERSHIRE,25,24,46664.0,32969.0
B,ato,138.0,SOUTH GLOUCESTERSHIRE,3,3,,
B,benefit,138.0,SOUTH GLOUCESTERSHIRE,161,85,1114591.3671232876,1486937.1808219177
B,charitable,138.0,SOUTH GLOUCESTERSHIRE,88,62,4837685.526027397,5959154.498630137
B,charitys,138.0,SOUTH GLOUCESTERSHIRE,7,7,,
B,distribution,138.0,SOUTH GLOUCESTERSHIRE,5,4,1673707.0,1744511.0
B,educate,138.0,SOUTH GLOUCESTERSHIRE,14,14,,
B,education,138.0,SOUTH GLOUCESTERSHIRE,213,159,4381329.435616438,4427949.950684931
B,enable,138.0,SOUTH GLOUCESTERSHIRE,50,48,265266.2465753425,369043.14520547946
B,enhance,138.0,SOUTH GLOUCESTERSHIRE,21,21,,
B,establish,138.0,SOUTH GLOUCESTERSHIRE,7,7,56983.0,49794.0
B,general,138.0,SOUTH GLOUCESTERSHIRE,53,15,502794.1424657534,485606.75616438355
B,help,138.0,SOUTH GLOUCESTERSHIRE,23,19,5445041.095890411,5416120.547945205
B,improve,138.0,SOUTH GLOUCESTERSHIRE,29,29,,
B,income,138.0,SOUTH GLOUCESTERSHIRE,34,14,2240055.098630137,2298809.202739726
B,instruction,138.0,SOUTH GLOUCESTERSHIRE,6,3,,
B,maintenance,138.0,SOUTH GLOUCESTERSHIRE,24,17,514862.8164383562,932960.1972602739
B,object,138.0,SOUTH GLOUCESTERSHIRE,37,28,1720371.0,1777480.0
B,objects,138.0,SOUTH GLOUCESTERSHIRE,63,46,1895101.9561643836,1926678.4465753424
B,payment,138.0,SOUTH GLOUCESTERSHIRE,141,11,2438329.389041096,2597034.901369863
B,poor,138.0,SOUTH GLOUCESTERSHIRE,87,23,1877090.698630137,2047327.9260273972
B,preservation,138.0,SOUTH GLOUCESTERSHIRE,12,10,50756.0,28587.0
B,preserve,138.0,SOUTH GLOUCESTERSHIRE,10,10,,
B,prevention,138.0,SOUTH GLOUCESTERSHIRE,8,7,2332590.0,2226102.0
B,promote,138.0,SOUTH GLOUCESTERSHIRE,89,78,154403.0,111350.0
B,promoting,138.0,SOUTH GLOUCESTERSHIRE,33,22,3806707.0,4760511.0
B,promotion,138.0,SOUTH GLOUCESTERSHIRE,21,19,,
B,provide,138.0,SOUTH GLOUCESTERSHIRE,82,72,2327466.1424657535,2339341.7561643836
B,providing,138.0,SOUTH GLOUCESTERSHIRE,73,48,1985637.2465753425,2146523.1452054796
B,provision,138.0,SOUTH GLOUCESTERSHIRE,107,81,8289463.238356165,8138179.304109588
B,public,138.0,SOUTH GLOUCESTERSHIRE,128,84,154403.0,111350.0
B,purpose,138.0,SOUTH GLOUCESTERSHIRE,28,22,4674864.290410958,5585327.698630137
B,purposes,138.0,SOUTH GLOUCESTERSHIRE,65,49,6207280.0,7081407.0
B,recreation,138.0,SOUTH GLOUCESTERSHIRE,48,38,103647.0,82763.0
B,relief,138.0,SOUTH GLOUCESTERSHIRE,106,47,6455319.2465753425,7384243.145205479
B,relieve,138.0,SOUTH GLOUCESTERSHIRE,35,33,,
B,relieving,138.0,SOUTH GLOUCESTERSHIRE,4,4,50756.0,28587.0
B,see,138.0,SOUTH GLOUCESTERSHIRE,20,19,1740698.9561643836,1815328.4465753424
B,support,138.0,SOUTH GLOUCESTERSHIRE,57,48,1724463.0,1773098.0
B,towards,138.0,SOUTH GLOUCESTERSHIRE,13,8,70429.95616438356,72943.44657534247
B,trustees,138.0,SOUTH GLOUCESTERSHIRE,45,31,2489085.389041096,2625621.901369863
B,work,138.0,SOUTH GLOUCESTERSHIRE,23,16,304112.52602739725,622258.498630137
B,works,138.0,SOUTH GLOUCESTERSHIRE,4,3,,
B,advance,139.0,BRISTOL CITY,261,198,351933.7178082192,268723.34794520546
B,advancement,139.0,BRISTOL CITY,98,79,4666087.389041096,4983154.293150685
B,apply,139.0,BRISTOL CITY,5,5,1673707.0,1744511.0
B,assist,139.0,BRISTOL CITY,44,41,46664.0,32969.0
B,ato,139.0,BRISTOL CITY,3,3,,
B,benefit,139.0,BRISTOL CITY,312,146,29616096.202739727,30263325.54520548
